id,type,genres,average_rating,num_votes,is_adult
5007,movie,"Horror,Thriller",4.5,855,False
5008,movie,"Action,Mystery",7.1,6920,False
5009,tvEpisode,"News,Short",8.2,54,False
5010,tvSeries,"Action,Adventure,Fantasy",8.2,309107,False
5011,tvSpecial,Comedy,8.3,310,False
5012,tvMovie,Documentary,3.7,174,False
5013,movie,"Comedy,Drama",6.5,694,False
5014,movie,Horror,6.0,9,False
5015,tvMiniSeries,"Crime,Drama,Mystery",6.5,4240,False
5016,movie,"Drama,Mystery,Thriller",6.5,1824,False
5017,movie,"Action,Adventure,Crime",6.4,189775,False
5018,movie,"Comedy,Crime",6.4,3780,False
5019,tvEpisode,\N,7.9,191,False
5020,movie,Drama,5.3,523,False
5021,movie,"Action,Adventure,Family",5.2,1714,False
5022,short,"Horror,Short",6.1,21,False
5023,tvMovie,Thriller,3.6,278,False
5024,movie,"Comedy,Romance",5.7,33409,False
5025,movie,"Drama,Fantasy",5.6,3246,False
5026,movie,"Adventure,Comedy,Crime",7.1,11738,False
5027,movie,"Action,Comedy",5.5,197,False
5028,movie,"Comedy,Drama,Romance",4.2,2040,False
5029,movie,Documentary,6.6,273,False
5030,movie,"Drama,Romance",6.3,76,False
5031,movie,"Biography,Documentary,Music",7.6,1088,False
5032,tvSpecial,"Comedy,Documentary",5.6,721,False
5033,movie,Documentary,6.8,105,False
5034,movie,Drama,8.2,525452,False
5035,movie,Documentary,6.6,316,False
5036,tvMiniSeries,Documentary,7.6,232,False
5037,tvSpecial,Comedy,6.8,145,False
5038,movie,"Drama,History",6.6,578,False
5039,movie,"Comedy,Drama,Romance",6.7,1403,False
5040,movie,Drama,8.2,2507,False
5041,movie,Action,5.6,201,False
5042,movie,"Action,Adventure,Comedy",7.9,605033,False
5043,tvEpisode,"Comedy,Talk-Show",7.7,38,False
5044,video,"Action,Adventure,Animation",6.3,5112,False
5045,tvMiniSeries,"Crime,Drama,Mystery",6.8,2721,False
5046,movie,Drama,7.0,296,False
5047,movie,"Action,Crime,Thriller",5.9,1713,False
5048,movie,"Drama,Mystery,Thriller",7.3,11842,False
5049,movie,"Comedy,Drama,Family",7.4,74,False
5050,movie,"Crime,Drama,Horror",3.6,981,False
5051,movie,Comedy,5.5,44,False
5052,movie,"Crime,Drama,Thriller",5.9,2670,False
5053,short,"Documentary,History,Short",6.6,563,False
5054,tvSeries,"Crime,Drama,Fantasy",7.0,6784,False
5055,tvSeries,Reality-TV,6.6,3071,False
5056,tvSeries,"Crime,Drama,Fantasy",7.3,211,False
5057,tvSpecial,Comedy,6.2,795,False
5058,movie,Documentary,7.4,2408,False
5059,movie,Action,6.4,45,False
5060,short,"Comedy,Drama,Family",6.7,18,False
5061,short,"Animation,Short",6.2,5,False
5062,movie,Drama,6.5,3141,False
5063,tvSeries,"Crime,Drama",7.1,283,False
5064,movie,"Crime,Mystery",5.5,540,False
5065,movie,Drama,7.9,1828,False
5066,tvSpecial,"Comedy,Documentary",6.1,308,False
5067,movie,"Drama,Family,Music",6.0,329,False
5068,movie,Romance,7.1,290,False
5069,movie,"Drama,Mystery,Thriller",6.0,2411,False
5070,movie,"Action,Crime,Drama",6.3,3981,False
5071,movie,"Action,Adventure,Mystery",6.3,30362,False
5072,movie,"Drama,Romance",6.8,340,False
5073,movie,"Adventure,Family,Music",5.5,965,False
5074,video,"Adventure,Animation,Family",7.2,7693,False
5075,tvSeries,"Drama,Mystery,Thriller",5.9,7447,False
5076,tvSeries,Drama,5.9,10,False
5077,movie,"Comedy,Drama,Romance",6.0,29965,False
5078,video,"Drama,Romance",5.6,37,False
5079,movie,"Documentary,Drama,News",6.3,177,False
5080,movie,Documentary,7.2,67,False
5081,movie,"Comedy,Drama",5.3,1478,False
5082,movie,Drama,6.8,42132,False
5083,tvSeries,Animation,6.4,27,False
5084,movie,Comedy,6.8,15189,False
5085,tvSpecial,Comedy,6.8,751,False
5086,tvSpecial,Comedy,5.1,335,False
5087,movie,Documentary,6.6,476,False
5088,movie,Drama,6.6,204,False
5089,tvSeries,"Comedy,Romance",6.7,63,False
5090,movie,Drama,5.8,107,False
5091,short,"Drama,Short",7.8,72,False
5092,short,"Crime,Fantasy,Horror",7.7,6,False
5093,movie,Documentary,7.8,17,False
5094,movie,"Documentary,Music",6.9,1145,False
5095,movie,Drama,7.6,199,False
5096,video,"Action,Animation,Comedy",6.4,2775,False
5097,tvSpecial,Comedy,7.2,667,False
5098,tvSpecial,Comedy,7.3,2174,False
5099,tvSpecial,"Comedy,Documentary",7.8,2233,False
5100,tvSpecial,"Comedy,Documentary",7.6,3168,False
5101,tvSpecial,Comedy,7.6,3042,False
5102,movie,"Action,Adventure,Thriller",6.5,182816,False
5103,tvSeries,"Fantasy,Romance",7.5,674,False
5104,tvSeries,Drama,8.0,45,False
5105,movie,Documentary,6.7,4012,False
5106,movie,"Comedy,Drama",6.8,374,False
5107,tvSeries,"Game-Show,Reality-TV,Romance",4.5,7959,False
5108,tvMovie,"Biography,Drama,War",6.9,432,False
5109,movie,Comedy,5.9,399,False
5110,tvSeries,"Animation,Comedy,Drama",8.0,10941,False
5111,movie,"Action,Drama,Sport",7.0,5590,False
5112,movie,"Action,Adventure,Crime",5.9,2947,False
5113,movie,"Crime,Drama",6.8,13,False
5114,movie,"Comedy,Drama,Romance",6.7,4482,False
5115,movie,Comedy,4.3,786,False
5116,movie,"Action,Sci-Fi,Thriller",7.5,305515,False
5117,movie,"Action,Crime,Drama",5.6,18618,False
5118,tvSpecial,Comedy,6.2,1142,False
5119,movie,Drama,6.5,1530,False
5120,movie,"Comedy,Crime",7.4,7078,False
5121,movie,"Comedy,Crime",7.2,12231,False
5122,movie,"Crime,Horror,Mystery",3.5,328,False
5123,movie,"Action,Horror,Thriller",7.6,171641,False
5124,movie,Drama,8.1,640544,False
5125,movie,"Action,Crime,Drama",7.0,55874,False
5126,tvSeries,Thriller,6.6,2382,False
5127,movie,"Action,Drama,Sci-Fi",6.3,218278,False
5128,short,"Drama,Horror,Short",7.5,13,False
5129,movie,Documentary,7.4,834,False
5130,tvSeries,"Action,Animation,Sci-Fi",7.4,2519,False
5131,movie,"Adventure,Crime,Drama",7.2,20711,False
5132,movie,"Comedy,Drama,Horror",5.9,2879,False
5133,movie,"Adventure,Comedy",5.9,2769,False
5134,movie,"Documentary,Music",6.3,3737,False
5135,movie,Documentary,6.0,1427,False
5136,movie,"Documentary,Drama,Family",6.7,81,False
5137,movie,"Comedy,Horror",7.1,121840,False
5138,video,"Action,Comedy,Horror",5.3,16584,False
5139,video,"Action,Adventure,Comedy",5.3,12018,False
5140,video,"Action,Adventure,Comedy",5.5,2865,False
5141,movie,"Action,Crime,Drama",5.8,7646,False
5142,tvSpecial,Comedy,7.3,4673,False
5143,tvSpecial,Comedy,7.3,3509,False
5144,tvMiniSeries,"Crime,Documentary",7.4,1590,False
5145,tvSeries,"Comedy,Documentary",7.0,1181,False
5146,movie,Drama,7.0,249,False
5147,movie,"Action,Drama",4.8,2479,False
5148,movie,"Horror,Thriller",2.4,239,False
5149,movie,"Action,Crime,Thriller",6.3,67764,False
5150,movie,"Action,Adventure,Crime",6.4,110764,False
5151,tvEpisode,"Action,Crime,Reality-TV",6.5,6,False
5152,movie,"Action,Thriller",5.6,9865,False
5153,movie,Documentary,7.3,1506,False
5154,movie,Documentary,7.3,621,False
5155,tvSeries,"Animation,Family",6.0,100,False
5156,tvMiniSeries,"Biography,Drama,History",7.1,1861,False
5157,movie,"Adventure,Drama,Western",7.4,42783,False
5158,movie,"Action,Comedy,Crime",5.9,20803,False
5159,movie,"Crime,Thriller",5.2,656,False
5160,tvMovie,"Animation,Family",6.1,9,False
5161,tvSpecial,"Animation,Family",5.5,11,False
5162,tvSpecial,Animation,7.4,7,False
5163,movie,"Biography,Crime,Drama",7.5,77408,False
5164,tvEpisode,Reality-TV,6.9,33,False
5165,tvEpisode,"Comedy,Mystery,Sci-Fi",8.4,95,False
5166,tvMovie,"Horror,Mystery,Thriller",5.0,3902,False
5167,tvSeries,"Animation,Comedy",7.4,5114,False
5168,movie,"Biography,Drama,History",7.3,231,False
5169,movie,"Comedy,Drama",5.6,447,False
5170,movie,"Comedy,Drama",6.1,106,False
5171,movie,"Drama,Romance",7.1,2409,False
5172,movie,"Documentary,War",6.6,535,False
5173,tvEpisode,"Sci-Fi,Thriller",7.4,16,False
5174,tvMiniSeries,"Crime,Drama,Mystery",8.7,15,False
5175,movie,"Adventure,Animation,Comedy",6.4,86070,False
5176,tvEpisode,"Comedy,Talk-Show",5.4,5,False
5177,tvSeries,Comedy,7.1,6556,False
5178,movie,"Comedy,Drama,Horror",5.3,47356,False
5179,tvSeries,"Drama,Romance,Sci-Fi",6.3,709,False
5180,tvSeries,"Crime,Drama,Mystery",8.8,177878,False
5181,movie,"Action,Comedy,Crime",5.3,604,False
5182,movie,"Horror,Thriller",4.0,406,False
5183,movie,"Documentary,History,News",6.4,626,False
5184,tvSeries,Drama,7.7,37,False
5185,movie,Thriller,4.3,343,False
5186,movie,"Adventure,Drama,Romance",6.1,1765,False
5187,movie,Documentary,7.4,621,False
5188,tvSeries,"Horror,Thriller",6.5,3418,False
5189,movie,"Biography,Documentary,Sport",7.5,12204,False
5190,movie,"Crime,Horror,Mystery",7.5,2948,False
5191,movie,Drama,8.2,42650,False
5192,movie,"Action,Crime,Drama",7.8,27469,False
5193,movie,"Crime,Drama,Mystery",8.0,20368,False
5194,movie,"Comedy,Drama",3.7,705,False
5195,movie,"Crime,Drama,Romance",6.8,61,False
5196,tvSeries,"Action,Animation,Sci-Fi",6.9,1607,False
5197,movie,Drama,5.9,4275,False
5198,movie,Drama,7.8,1287,False
5199,movie,"Comedy,Drama",6.6,1294,False
5200,movie,Drama,6.2,9810,False
5201,movie,"Adventure,Comedy,Family",5.3,10540,False
5202,movie,Documentary,7.0,7317,False
5203,tvMiniSeries,"Crime,Drama",8.4,76069,False
5204,movie,Thriller,5.0,425,False
5205,tvMovie,Documentary,8.9,534,False
5206,movie,Drama,6.2,848,False
5207,movie,Documentary,7.9,273,False
5208,movie,"Comedy,Horror",5.3,48,False
5209,movie,Drama,6.2,4448,False
5210,tvEpisode,"Comedy,Talk-Show",5.0,7,False
5211,movie,"Crime,Drama,Thriller",7.4,229192,False
5212,movie,"Documentary,Sport",7.7,6813,False
5213,tvEpisode,"Comedy,Drama",8.5,2267,False
5214,short,"Adventure,Documentary,Short",7.1,1377,False
5215,tvMiniSeries,"Drama,Horror,Mystery",4.7,41,False
5216,movie,"Drama,Romance,War",7.0,1486,False
5217,movie,"Comedy,Romance",5.3,744,False
5218,movie,"Comedy,Drama,Romance",5.3,1887,False
5219,movie,"Drama,Fantasy,Horror",6.9,24712,False
5220,movie,"Drama,Horror,Sci-Fi",6.3,131428,False
5221,short,"Horror,Short",6.5,11,False
5222,movie,Comedy,3.4,535,False
5223,movie,"Adventure,Animation,Family",6.5,8965,False
5224,movie,"Drama,Family,Sport",5.9,923,False
5225,movie,"Comedy,Romance",6.9,147,False
5226,movie,"Comedy,Drama,Music",7.0,7286,False
5227,movie,"Horror,Mystery,Thriller",5.5,69368,False
5228,movie,"Crime,Drama,Thriller",5.7,3621,False
5229,movie,Drama,7.3,688,False
5230,tvSeries,"Crime,Drama,Thriller",7.0,1814,False
5231,movie,"Action,Mystery,Thriller",6.8,251029,False
5232,movie,"Action,Adventure,Comedy",6.1,5451,False
5233,tvSeries,Documentary,8.0,1500,False
5234,tvMiniSeries,Drama,8.0,60231,False
5235,tvSeries,Drama,7.3,165,False
5236,movie,"Documentary,Drama,History",7.7,2523,False
5237,movie,Drama,6.3,51,False
5238,tvSeries,"Crime,Documentary,Mystery",7.3,7702,False
5239,tvMovie,"Biography,Drama",6.3,379,False
5240,tvSeries,"Comedy,Drama",7.4,733,False
5241,tvSeries,"Comedy,Reality-TV",2.5,112,False
5242,movie,"Comedy,Drama,Romance",7.4,320668,False
5243,movie,Drama,5.5,116,False
5244,movie,Documentary,8.0,558,False
5245,movie,Drama,6.7,701,False
5246,movie,"Action,Thriller",7.1,717,False
5247,movie,"Crime,Drama,Thriller",7.0,217,False
5248,tvSpecial,Comedy,6.2,296,False
5249,movie,"Drama,Romance",7.4,3082,False
5250,movie,"Comedy,Drama",4.7,95,False
5251,movie,"Action,Drama,History",5.3,11652,False
5252,movie,Drama,8.0,2684,False
5253,movie,"Action,Drama,Sci-Fi",8.2,1043102,False
5254,tvSeries,"Action,Mystery,Thriller",8.3,4350,False
5255,tvSeries,"Documentary,Reality-TV",5.4,415,False
5256,tvSeries,"Action,Animation,Drama",7.4,4572,False
5257,tvEpisode,"Comedy,Talk-Show",4.8,6,False
5258,movie,"Comedy,Horror",5.6,7704,False
5259,movie,"Action,Crime,Drama",6.1,215,False
5260,movie,"Action,Crime,Drama",6.6,145311,False
5261,movie,"Comedy,Drama,Romance",6.9,1991,False
5262,movie,Drama,7.6,91,False
5263,movie,"Action,Biography,Crime",5.3,699,False
5264,movie,"Comedy,Romance",2.8,488,False
5265,movie,Documentary,6.0,107,False
5266,movie,"Horror,Mystery,Thriller",5.7,55210,False
5267,movie,"Drama,Mystery,Thriller",5.8,1295,False
5268,movie,Horror,6.2,36660,False
5269,movie,"Drama,Romance",7.0,1038,False
5270,movie,"Drama,Romance",5.7,556,False
5271,movie,"Action,Crime,Drama",7.2,1308,False
5272,movie,Action,6.0,2298,False
5273,movie,"Biography,Drama,History",6.7,7037,False
5274,tvSeries,"Action,Adventure,Crime",7.0,1565,False
5275,movie,"Biography,Crime,Drama",6.5,291,False
5276,short,"Comedy,Drama,Fantasy",6.3,6,False
5277,tvEpisode,"Drama,Fantasy,Horror",7.4,301,False
5278,movie,"Action,Adventure,Fantasy",4.3,1011,False
5279,tvEpisode,Documentary,6.9,92,False
5280,movie,"Action,Crime,Drama",5.8,1432,False
5281,movie,"Crime,Drama,Thriller",5.6,1907,False
5282,tvMiniSeries,"Animation,Drama,Fantasy",8.4,12897,False
5283,tvEpisode,"Animation,Drama,Fantasy",9.2,706,False
5284,tvSpecial,Comedy,6.9,1559,False
5285,tvSpecial,Comedy,7.8,977,False
5286,tvSpecial,Comedy,7.1,1089,False
5287,tvSpecial,Comedy,6.9,164,False
5288,movie,Drama,5.6,116,False
5289,movie,"Documentary,War",8.2,10531,False
5290,tvMovie,Documentary,6.2,26,False
5291,movie,Drama,6.0,52,False
5292,movie,"Drama,History",7.4,43,False
5293,movie,"Drama,Musical,Romance",6.6,9090,False
5294,movie,"Comedy,Drama",8.0,34043,False
5295,movie,"Mystery,Thriller",5.6,1257,False
5296,movie,Documentary,6.8,35,False
5297,movie,Documentary,6.2,5020,False
5298,movie,"Drama,Music",5.8,395,False
5299,tvSpecial,Comedy,6.4,712,False
5300,movie,"Drama,History,Romance",6.3,12196,False
5301,movie,Thriller,6.1,208,False
5302,movie,"Action,Crime,Drama",7.9,29389,False
5303,movie,"Comedy,Drama",7.5,19131,False
5304,movie,"Documentary,Drama",7.7,9,False
5305,movie,"Comedy,Drama",7.2,1671,False
5306,movie,Comedy,6.8,90973,False
5307,tvEpisode,"Action,Adventure,Drama",8.5,1929,False
5308,tvEpisode,"Action,Adventure,Drama",7.6,1564,False
5309,movie,"Comedy,Drama,Romance",7.6,28628,False
5310,movie,Drama,6.3,15585,False
5311,movie,Romance,7.1,74,False
5312,movie,Documentary,6.3,891,False
5313,movie,"Biography,Drama",6.4,1997,False
5314,movie,"Adventure,Drama,Mystery",5.6,22,False
5315,movie,"Adventure,Drama,Thriller",5.8,5820,False
5316,video,"Adventure,Animation,Comedy",7.7,718,False
5317,tvSpecial,Comedy,7.2,1562,False
5318,movie,Documentary,7.2,299,False
5319,tvSeries,Drama,7.1,4580,False
5320,movie,"Action,Crime,Thriller",6.2,86186,False
5321,movie,"Action,Adventure,Drama",7.2,148468,False
5322,movie,"Comedy,Drama,War",6.0,42505,False
5323,movie,"Action,Comedy,Crime",5.8,17330,False
5324,movie,Horror,4.1,391,False
5325,tvSeries,History,6.4,14,False
5326,movie,Thriller,5.4,266,False
5327,movie,Documentary,7.2,262,False
5328,movie,Documentary,6.3,59,False
5329,tvMiniSeries,"Action,Adventure,Animation",7.2,5365,False
5330,movie,"Action,Crime,Drama",7.1,17521,False
5331,movie,Documentary,5.5,22,False
5332,movie,"Comedy,Drama,Family",5.6,2934,False
5333,tvEpisode,"Comedy,Drama",8.0,7,False
5334,movie,Action,5.2,163,False
5335,movie,Documentary,4.7,72,False
5336,tvSeries,"Documentary,Game-Show",7.1,1055,False
5337,tvSeries,Drama,6.2,2263,False
5338,movie,"Crime,Drama,History",7.1,2028,False
5339,movie,"Drama,Music,Romance",6.2,36494,False
5340,movie,Thriller,4.7,566,False
5341,movie,"Action,Comedy,Drama",4.7,11064,False
5342,movie,"Drama,Mystery,Thriller",5.6,5591,False
5343,movie,"Comedy,Romance",5.8,1960,False
5344,movie,Drama,6.9,3864,False
5345,short,"Documentary,Short",5.5,485,False
5346,movie,Documentary,4.7,138,False
5347,movie,"Comedy,Drama",6.2,3298,False
5348,movie,"Comedy,Drama",5.6,14,False
5349,movie,Documentary,7.3,268,False
5350,movie,"Action,Biography,Drama",6.7,330,False
5351,movie,"Comedy,Romance",6.9,18847,False
5352,short,"Drama,Short",5.6,202,False
5353,movie,"Action,Comedy,War",4.3,1099,False
5354,movie,Comedy,6.2,3058,False
5355,movie,Drama,5.5,3548,False
5356,movie,"Comedy,Drama",6.9,3069,False
5357,video,"Action,Drama,Thriller",4.2,1465,False
5358,tvEpisode,Reality-TV,3.7,6,False
5359,movie,Drama,5.8,700,False
5360,movie,"Drama,War",7.0,470,False
5361,tvSeries,Musical,6.1,145,False
5362,tvMiniSeries,Comedy,6.9,7454,False
5363,movie,"Comedy,Drama,Family",5.8,60087,False
5364,movie,"Comedy,Romance",7.2,589,False
5365,movie,"Action,Adventure,Crime",6.9,109163,False
5366,movie,"Biography,Documentary,Music",7.6,12693,False
5367,movie,"Documentary,Drama,History",3.4,7,False
5368,movie,"Horror,Thriller",5.7,7035,False
5369,movie,"Drama,Horror,Mystery",6.6,118807,False
5370,tvEpisode,Documentary,6.1,75,False
5371,movie,"Drama,Thriller",4.7,1758,False
5372,movie,"Adventure,Comedy,Drama",5.0,187,False
5373,movie,Documentary,7.4,27544,False
5374,movie,Comedy,4.7,31,False
5375,movie,Documentary,7.1,968,False
5376,movie,Drama,5.8,1381,False
5377,short,"Biography,Documentary,Short",6.6,492,False
5378,movie,Drama,7.8,217649,False
5379,movie,"Comedy,Drama",3.1,306,False
5380,tvSeries,"Comedy,Drama,Romance",7.8,17,False
5381,movie,"Comedy,Drama,Romance",4.6,2608,False
5382,movie,"Action,Crime,Thriller",6.4,17971,False
5383,movie,Comedy,5.4,534,False
5384,movie,"Action,Adventure,Crime",5.4,3229,False
5385,movie,"Documentary,Family",7.0,167,False
5386,tvSeries,"Action,Drama",7.3,2475,False
5387,tvSeries,Drama,7.4,88,False
5388,movie,Romance,4.8,110,False
5389,tvSeries,"Comedy,Drama,Romance",8.0,1542,False
5390,tvMiniSeries,"Biography,Crime,Drama",8.9,96337,False
5391,movie,Documentary,7.6,486,False
5392,movie,"Comedy,Fantasy,Romance",6.4,43278,False
5393,movie,"Comedy,Crime,Drama",6.2,5750,False
5394,movie,Comedy,5.2,1878,False
5395,movie,"Comedy,Drama,Romance",4.0,538,False
5396,movie,"Comedy,Drama",7.0,5761,False
5397,movie,"Drama,Horror,Sci-Fi",4.4,1380,False
5398,movie,"Comedy,Musical,Romance",7.6,34655,False
5399,movie,"Adventure,Animation",7.0,3241,False
5400,movie,"Crime,Drama",5.7,9769,False
5401,movie,Comedy,4.3,230,False
5402,tvSeries,"Crime,Drama,Mystery",6.6,14595,False
5403,tvSeries,Reality-TV,7.0,1547,False
5404,tvSpecial,Comedy,6.4,1463,False
5405,tvSpecial,"Comedy,Documentary",6.3,817,False
5406,tvMiniSeries,"Crime,Documentary,Mystery",7.4,2314,False
5407,movie,Drama,5.3,2258,False
5408,movie,Documentary,5.4,1239,False
5409,tvMiniSeries,Documentary,7.3,820,False
5410,tvEpisode,Documentary,6.7,42,False
5411,movie,Documentary,5.5,63,False
5412,movie,"Drama,Thriller",7.5,2278,False
5413,tvMiniSeries,Documentary,8.0,479,False
5414,movie,"Comedy,Drama,Romance",6.1,50563,False
5415,movie,"Action,Adventure,Comedy",5.7,3490,False
5416,tvMiniSeries,"Crime,Documentary",8.2,25290,False
5417,movie,"Action,Comedy,Sci-Fi",5.0,153974,False
5418,movie,Drama,6.8,25079,False
5419,movie,"Drama,Fantasy,Horror",5.5,12262,False
5420,movie,"Biography,Documentary,Sport",7.6,3874,False
5421,movie,"Family,Fantasy,Musical",7.8,180489,False
5422,movie,Comedy,6.2,8394,False
5423,movie,"Biography,Drama,Horror",5.5,31074,False
5424,movie,"Adventure,Comedy,Drama",5.4,19231,False
5425,movie,Documentary,6.0,179,False
5426,movie,"Drama,Romance",6.2,292,False
5427,movie,Documentary,8.4,13098,False
5428,movie,"Drama,Mystery",7.1,136853,False
5429,movie,Action,6.3,348,False
5430,movie,"Comedy,Drama",6.7,36901,False
5431,movie,"Biography,Drama,Family",7.0,1947,False
5432,movie,"Adventure,Family,Fantasy",5.4,103,False
5433,movie,"Drama,Music,Romance",6.5,252,False
5434,movie,Drama,6.4,230,False
5435,movie,Documentary,6.6,84,False
5436,tvMiniSeries,"Action,Thriller,War",8.2,6334,False
5437,movie,"Drama,Sport",5.7,1103,False
5438,short,"Short,Thriller",6.2,8,False
5439,movie,"Action,Crime,Drama",3.8,899,False
5440,tvSeries,"Crime,Drama",6.2,672,False
5441,movie,"Drama,Fantasy,Horror",4.3,1686,False
5442,tvMovie,"Documentary,History",7.6,1412,False
5443,movie,"Comedy,Family",4.1,3584,False
5444,movie,"Comedy,Music",6.1,9977,False
5445,tvEpisode,"Comedy,Drama,Family",6.9,98,False
5446,movie,Romance,4.8,2377,False
5447,movie,"Drama,History,Thriller",5.9,78045,False
5448,tvMiniSeries,"Documentary,History,War",8.7,5900,False
5449,tvMiniSeries,"Biography,Documentary,Drama",7.0,3716,False
5450,movie,"Comedy,Romance",6.7,1776,False
5451,movie,"Drama,Thriller",7.9,789,False
5452,tvSeries,"Action,Crime,Drama",6.4,9961,False
5453,tvMiniSeries,"Documentary,History,War",8.7,2017,False
5454,tvSpecial,Comedy,6.3,209,False
5455,movie,"Adventure,Biography,Crime",6.7,46110,False
